population,edge_ids,@source_node,@target_node,efferent_section_id,efferent_surface_z,afferent_center_y,efferent_center_z,efferent_segment_id,afferent_surface_z,afferent_segment_id,afferent_center_z,efferent_surface_x,efferent_section_type,efferent_segment_offset,afferent_center_x,afferent_section_type,afferent_section_id,afferent_section_pos,afferent_surface_y,afferent_segment_offset,efferent_surface_y,afferent_surface_x,efferent_center_y,efferent_section_pos,efferent_center_x
V1_neurons__V1_neurons__chemical_synapse,35680767,45243,16297,39,8411.551,927.6009,8411.559,0,8411.478,0,8416.165,9138.112,2,0.26488897,9142.95,1,0,0.0,931.8664,0.0,931.7049,9137.976,931.79297,0.025710732,9138.062
V1_neurons__V1_neurons__chemical_synapse,35680768,45243,16297,48,8445.995,862.26996,8445.933,21,8446.662,55,8446.73,9145.5,2,0.8602406,9146.231,4,232,0.8419788,862.23285,0.73734504,861.888,9146.164,861.8301,0.6425581,9145.444
V1_neurons__V1_neurons__chemical_synapse,35680769,45243,16297,63,8429.105,908.0103,8429.207,4,8428.449,14,8428.346,9150.043,2,0.11883984,9150.867,4,236,0.81668454,907.9328,0.81363505,907.342,9150.764,907.35406,0.6228579,9150.045
V1_neurons__V1_neurons__chemical_synapse,35680770,45243,16297,64,8429.758,907.2751,8429.723,2,8429.15,15,8429.109,9153.029,2,0.6482205,9151.875,4,236,0.903574,907.41815,1.0909969,909.56396,9151.946,909.64764,0.13799003,9152.982
V1_neurons__V1_neurons__chemical_synapse,35680771,45243,16297,68,8433.191,941.3754,8433.299,10,8432.595,9,8432.502,9113.957,2,0.6619393,9113.4375,3,159,0.6159574,941.496,0.28413144,942.2598,9113.5,942.4111,0.49176732,9114.003
V1_neurons__V1_neurons__chemical_synapse,35680772,45243,16297,68,8432.676,945.06213,8432.848,12,8430.768,12,8430.626,9108.634,2,1.2660222,9108.634,3,158,0.7408649,945.0028,0.22178157,944.118,9108.627,944.04974,0.62168235,9108.585
V1_neurons__V1_neurons__chemical_synapse,35680773,45243,16297,77,8427.604,910.089,8427.64,2,8427.317,11,8427.297,9151.356,2,1.7125092,9149.138,4,236,0.64052606,910.1732,0.29161,911.4311,9149.279,911.4392,0.13456054,9151.451
V1_neurons__V1_neurons__chemical_synapse,35680774,45243,16297,78,8414.222,927.4527,8414.269,14,8413.365,3,8413.294,9161.87,2,0.14460239,9161.48,3,168,0.3976327,927.53644,0.21889769,928.4317,9161.512,928.5013,0.42375675,9161.929
V1_neurons__V1_neurons__chemical_synapse,35680775,45243,16297,84,8491.149,854.6853,8491.103,5,8491.709,59,8491.781,9184.47,2,1.2639914,9183.729,4,212,0.43931586,854.7316,0.8484304,855.12787,9183.814,855.1327,0.46410203,9184.654
V1_neurons__V1_neurons__chemical_synapse,35680776,45243,16297,84,8495.2705,853.075,8495.205,7,8494.849,65,8494.826,9186.105,2,2.0091426,9186.934,4,212,0.4774756,852.96576,0.031927958,851.15137,9186.886,851.0383,0.6667537,9185.966
V1_neurons__V1_neurons__chemical_synapse,35680777,45243,16297,101,8410.169,949.16296,8410.139,15,8409.784,16,8409.694,9123.705,2,0.20295143,9124.107,3,138,0.2995613,949.0255,0.7320754,948.5222,9124.01,948.4868,0.7775873,9123.614
V1_neurons__V1_neurons__chemical_synapse,35680778,45243,16297,102,8407.629,949.4653,8407.557,0,8409.418,17,8409.587,9124.046,2,0.6760656,9123.501,3,138,0.31233633,949.53937,0.2681915,950.35126,9123.548,950.33203,0.026005488,9124.116
V1_neurons__V1_neurons__chemical_synapse,35680779,45243,16297,102,8388.131,962.76105,8388.096,37,8388.046,38,8388.039,9115.983,2,0.1359612,9117.176,3,134,0.8387676,962.6084,1.0012084,960.8115,9117.082,960.7466,0.96192026,9115.913
V1_neurons__V1_neurons__chemical_synapse,35680780,45243,16297,103,8405.553,951.33606,8405.586,5,8404.561,16,8404.3955,9126.123,2,0.14223143,9126.698,3,134,0.36120462,951.35126,1.0431544,951.3774,9126.621,951.4715,0.10304428,9126.102
V1_neurons__V1_neurons__chemical_synapse,35680781,45243,16297,112,8412.732,944.5369,8412.819,6,8412.693,8,8412.584,9129.743,2,0.665738,9129.542,3,138,0.15361464,944.66003,0.8121308,944.7292,9129.647,944.7637,0.056188148,9129.785
V1_neurons__V1_neurons__chemical_synapse,35680782,45243,16297,112,8410.4,947.6198,8410.37,12,8411.065,9,8411.141,9133.153,2,0.9408892,9131.277,3,137,0.18421721,947.7039,0.61595845,948.55054,9131.46,948.4782,0.1212797,9133.219
V1_neurons__V1_neurons__chemical_synapse,35680783,45243,16297,119,8414.691,934.2634,8414.6455,5,8415.032,11,8415.083,9124.17,2,0.07723827,9123.164,3,161,0.25432542,934.3108,0.9652345,934.6548,9123.303,934.69,0.31472743,9124.255
V1_neurons__V1_neurons__chemical_synapse,35680784,45243,16297,140,8469.837,870.5934,8469.77,40,8470.407,20,8470.498,9156.677,2,2.4241648,9156.835,4,205,0.7752847,870.51556,0.4271088,870.15875,9156.815,869.98004,0.65258163,9156.68
V1_neurons__V1_neurons__chemical_synapse,35680785,45243,16297,141,8449.752,891.96704,8449.799,8,8449.129,22,8449.073,9145.737,2,0.2507271,9144.463,4,232,0.36532813,891.98566,0.7622236,892.13354,9144.568,892.14636,0.554741,9145.827
V1_neurons__V1_neurons__chemical_synapse,35680786,45243,16297,148,8429.732,906.5488,8429.76,6,8429.524,17,8429.384,9152.673,2,4.144477,9152.695,4,236,0.97065234,906.63403,0.3047662,906.6548,9152.693,906.7235,0.47136524,9152.743
V1_neurons__V1_neurons__chemical_synapse,35680787,45243,16297,189,8458.2705,883.7359,8458.112,16,8459.353,12,8459.82,9155.089,2,2.234535,9156.123,4,213,0.590385,883.5445,0.88226885,883.0724,9155.814,882.97833,0.5957789,9155.037
V1_neurons__V1_neurons__chemical_synapse,35680788,45243,16297,197,8432.605,925.7535,8432.52,10,8432.714,25,8432.911,9114.896,2,0.835636,9115.162,3,162,0.48306218,925.6188,0.73042214,925.4845,9115.032,925.4733,0.19312772,9114.843
V1_neurons__V1_neurons__chemical_synapse,35680789,45243,16297,197,8432.228,940.61487,8432.328,24,8430.005,5,8429.843,9114.952,2,0.53500676,9115.039,3,155,0.51903987,940.586,0.588716,940.1932,9115.035,940.212,0.46061438,9114.947
V1_neurons__V1_neurons__chemical_synapse,35680790,45243,16297,206,8445.091,924.4067,8445.18,24,8443.918,41,8443.783,9106.455,2,0.20137694,9104.795,3,162,0.7695417,924.2551,0.8423606,922.9175,9104.966,922.8801,0.973776,9106.489
V1_neurons__V1_neurons__chemical_synapse,35680791,45243,16297,207,8447.826,924.07886,8447.893,2,8447.114,45,8446.956,9104.082,2,0.6465077,9102.924,3,162,0.83807683,924.0409,0.3286924,923.86664,9103.132,923.85345,0.12159692,9104.158
V1_neurons__V1_neurons__chemical_synapse,35680792,45243,16297,207,8452.649,923.9238,8452.691,7,8451.839,51,8451.72,9100.158,2,0.7960495,9098.834,3,162,0.95641994,924.0837,0.66004515,925.17377,9099.003,925.23517,0.34970814,9100.229
V1_neurons__V1_neurons__chemical_synapse,35680793,45243,16297,210,8446.121,924.1369,8446.162,3,8445.455,43,8445.333,9105.103,2,0.18287186,9103.88,3,162,0.803127,924.2578,0.5710986,924.8945,9104.081,924.92676,0.0507943,9105.19
V1_neurons__V1_neurons__chemical_synapse,35680794,45243,16297,212,8430.222,933.26135,8430.171,39,8431.352,6,8431.454,9148.973,2,0.50723505,9147.077,3,183,0.9346562,933.1433,0.46062496,931.84143,9147.238,931.79846,0.98967826,9149.051
V1_neurons__V1_neurons__chemical_synapse,35680795,45243,16297,213,8430.057,933.2607,8430.099,0,8431.339,6,8431.451,9149.106,2,0.006525561,9147.074,3,183,0.93415356,933.162,0.45693997,932.13416,9147.241,932.05334,0.00046640853,9149.152
V1_neurons__V1_neurons__chemical_synapse,35680796,45243,16297,214,8416.866,923.82336,8416.883,11,8415.923,1,8415.862,9164.3125,2,0.8962864,9165.58,3,169,0.12434354,923.7761,0.8531625,923.0977,9165.498,922.9971,0.8416637,9164.306
V1_neurons__V1_neurons__chemical_synapse,35680797,45243,16297,216,8430.327,933.3291,8430.262,2,8431.602,6,8431.744,9149.02,2,0.6372304,9147.312,3,183,0.9864286,933.3437,0.8401799,933.4723,9147.483,933.48047,0.06794978,9149.098
V1_neurons__V1_neurons__chemical_synapse,35680798,45243,16297,231,8426.637,911.4167,8426.688,9,8426.543,9,8426.496,9148.536,2,0.39180067,9148.203,4,236,0.5311084,911.54706,0.40382448,911.84937,9148.295,911.92993,0.122393444,9148.572
V1_neurons__V1_neurons__chemical_synapse,35680799,45243,16297,231,8398.394,907.1951,8398.461,42,8397.839,37,8397.759,9171.437,2,0.84615546,9170.841,3,178,0.74331737,907.18866,0.22873704,907.2133,9170.922,907.21405,0.67013097,9171.514
V1_neurons__V1_neurons__chemical_synapse,35680800,45243,16297,232,8432.803,915.7808,8432.831,6,8432.183,0,8431.993,9143.667,2,0.40824878,9146.4795,4,196,0.02830945,915.8204,0.15253508,915.9565,9145.846,915.9667,0.22848067,9143.569
V1_neurons__V1_neurons__chemical_synapse,35680801,45243,16297,232,8427.749,932.0733,8427.776,32,8427.073,1,8427.009,9143.139,2,0.261536,9145.417,3,183,0.25963736,932.0465,0.6790029,931.79004,9145.196,931.79846,0.9619833,9143.04
V1_neurons__V1_neurons__chemical_synapse,35680802,45243,16297,233,8427.294,932.1682,8427.268,5,8427.3545,1,8427.422,9145.687,2,0.14775178,9145.526,3,183,0.31932452,932.37726,1.1165825,932.55206,9145.599,932.65076,0.036317006,9145.692
V1_neurons__V1_neurons__chemical_synapse,35680803,45243,16297,233,8411.329,933.4023,8411.33,22,8411.106,15,8411.087,9170.0625,2,0.96966803,9170.344,3,177,0.7045421,933.52795,0.8343457,934.53577,9170.323,934.7258,0.45794362,9170.045
V1_neurons__V1_neurons__chemical_synapse,35680804,45243,16297,238,8427.56,933.1489,8427.555,1,8427.695,3,8427.716,9143.054,2,0.18605474,9145.36,3,192,0.090754375,933.17114,0.3516288,933.41907,9145.119,933.38794,0.02935978,9142.956
V1_neurons__V1_neurons__chemical_synapse,35680805,45243,16297,240,8416.414,975.50757,8416.259,5,8418.222,35,8418.334,9133.209,2,1.693637,9134.348,3,145,0.5836301,975.45776,0.81983876,974.68756,9134.283,974.62476,0.11215321,9133.117
V1_neurons__V1_neurons__chemical_synapse,35680806,45243,16297,257,8457.978,889.8225,8457.864,28,8459.211,6,8459.3125,9150.6045,2,2.134367,9150.583,4,204,0.53363085,889.725,0.41858006,888.6056,9150.586,888.45294,0.64084756,9150.62
V1_neurons__V1_neurons__chemical_synapse,35680807,45243,16297,257,8463.065,884.575,8463.09,29,8463.066,1,8463.05,9152.826,2,6.2587047,9152.635,4,205,0.056351848,884.64233,0.44707948,884.77094,9152.734,884.8989,0.79345506,9152.966
V1_neurons__V1_neurons__chemical_synapse,35680808,45243,16297,257,8468.254,880.3276,8468.357,32,8467.16,7,8467.07,9155.491,2,1.401781,9155.307,4,212,0.06285491,880.40875,0.8933606,881.27374,9155.319,881.43396,0.94719976,9155.488
V1_neurons__V1_neurons__chemical_synapse,35680809,45243,16297,266,8443.698,891.62067,8443.771,16,8442.003,61,8441.948,9187.992,2,0.43079507,9187.707,4,237,0.7932102,891.6717,0.9460863,893.2702,9187.716,893.3407,0.24394691,9188.006
V1_neurons__V1_neurons__chemical_synapse,35680810,45243,16297,268,8449.649,903.3139,8449.751,17,8449.346,28,8449.247,9168.3125,2,0.2862075,9168.2705,4,201,0.39375946,903.3406,0.7984417,903.37994,9168.268,903.3874,0.22010843,9168.318
V1_neurons__V1_neurons__chemical_synapse,35680811,45243,16297,271,8450.22,891.90485,8450.313,15,8449.198,22,8449.083,9144.162,2,0.27216455,9144.469,4,232,0.36628965,891.9207,0.82544947,891.97345,9144.436,891.9823,0.13001971,9144.123
V1_neurons__V1_neurons__chemical_synapse,35681019,49867,16297,1,8448.326,887.7776,8448.2705,18,8448.856,27,8448.947,9144.225,2,0.6008638,9144.698,4,232,0.4299593,887.7933,0.43579638,887.89,9144.624,887.8526,0.90727913,9144.14
V1_neurons__V1_neurons__chemical_synapse,35681020,49867,16297,2,8448.983,886.4325,8448.96,2,8448.941,28,8449.046,9144.578,2,0.49946627,9144.597,4,232,0.45070022,886.4159,0.75127363,886.42896,9144.546,886.40814,0.4996533,9144.555
V1_neurons__V1_neurons__chemical_synapse,35681021,49867,16297,3,8447.076,887.8463,8447.048,0,8448.835,27,8448.948,9145.297,2,0.5596818,9144.711,4,232,0.4288964,887.84265,0.36590448,887.8429,9144.746,887.8078,0.23538433,9145.3
V1_neurons__V1_neurons__chemical_synapse,35681022,49867,16297,9,8449.423,897.5025,8449.454,5,8448.856,17,8448.789,9144.467,2,0.6193139,9143.466,4,232,0.27850065,897.4981,0.15246098,897.4946,9143.569,897.493,0.5931214,9144.502
V1_neurons__V1_neurons__chemical_synapse,35681023,49867,16297,31,8430.975,906.78107,8431.018,6,8429.409,16,8429.26,9151.64,2,0.20211823,9152.395,4,236,0.94695354,906.75604,0.7207885,906.49347,9152.329,906.47314,0.2531029,9151.637
V1_neurons__V1_neurons__chemical_synapse,35681024,49867,16297,37,8428.63,913.3285,8428.654,1,8427.369,13,8427.322,9151.8,2,0.61144626,9153.092,4,237,0.17444168,913.29407,0.88982177,912.39734,9153.045,912.357,0.7322683,9151.791
V1_neurons__V1_neurons__chemical_synapse,35681025,49867,16297,38,8428.002,912.74194,8427.994,0,8428.489,15,8428.509,9153.309,2,1.2823291,9154.125,4,237,0.19711411,912.6771,0.557073,911.1323,9154.092,911.1032,0.083004646,9153.271
V1_neurons__V1_neurons__chemical_synapse,35681026,49867,16297,39,8427.404,913.2531,8427.448,1,8427.4795,14,8427.489,9153.513,2,1.4239693,9153.267,4,237,0.1778396,913.3175,0.19413812,913.63763,9153.304,913.6544,0.23078044,9153.522
V1_neurons__V1_neurons__chemical_synapse,35681027,49867,16297,42,8428.732,914.2892,8428.776,1,8426.51,11,8426.44,9150.921,2,1.1582642,9151.176,4,237,0.14300486,914.3182,0.35365862,915.2525,9151.168,915.2706,0.107651524,9150.916
V1_neurons__V1_neurons__chemical_synapse,35681028,49867,16297,45,8428.375,914.2623,8428.417,3,8426.521,11,8426.456,9151.206,2,1.4261405,9151.216,4,237,0.14368153,914.2989,0.4041813,915.3046,9151.215,915.32806,0.14071533,9151.206
V1_neurons__V1_neurons__chemical_synapse,35681029,49867,16297,46,8431.103,915.78595,8431.063,2,8431.067,10,8431.093,9146.345,2,1.2924242,9146.238,4,195,0.9254991,915.1413,0.2899941,915.2353,9146.394,915.2267,0.48618722,9146.371
V1_neurons__V1_neurons__chemical_synapse,35681030,49867,16297,49,8427.949,932.2888,8427.947,3,8428.05,2,8428.064,9147.41,2,0.37403318,9145.675,3,183,0.4108621,932.14526,0.50510365,930.90717,9145.854,930.87714,0.13321128,9147.447
V1_neurons__V1_neurons__chemical_synapse,35681031,49867,16297,50,8429.05,932.38855,8429.097,4,8428.682,3,8428.624,9145.513,2,0.71968544,9145.805,3,183,0.49041808,932.1692,0.066112444,930.47974,9145.772,930.46936,0.76405305,9145.516
V1_neurons__V1_neurons__chemical_synapse,35681032,49867,16297,51,8429.321,932.53424,8429.321,1,8429.299,3,8429.302,9145.226,2,0.0043726326,9146.035,3,183,0.59006625,932.73083,0.796655,934.03284,9145.92,934.02576,0.027197354,9145.179
V1_neurons__V1_neurons__chemical_synapse,35681033,49867,16297,52,8428.737,932.4591,8428.748,1,8428.926,3,8428.952,9145.542,2,1.3876419,9145.916,3,183,0.53866404,932.6779,0.41981405,933.93713,9145.855,933.9342,0.038446154,9145.496
V1_neurons__V1_neurons__chemical_synapse,35681034,49867,16297,101,8443.608,924.41974,8443.638,11,8443.083,40,8442.94,9105.991,2,0.91332126,9105.494,3,162,0.74931306,924.6164,0.88909775,925.3212,9105.602,925.35876,0.8067839,9105.994
V1_neurons__V1_neurons__chemical_synapse,35681035,49867,16297,178,8448.404,886.3171,8448.38,2,8448.992,28,8449.063,9145.455,2,0.541434,9144.598,4,232,0.45247573,886.3073,0.86802554,886.2402,9144.69,886.23303,0.49948898,9145.492
V1_neurons__V1_neurons__chemical_synapse,35681036,49867,16297,179,8448.981,883.3592,8448.992,1,8448.829,31,8448.817,9146.965,2,0.58415276,9145.357,4,232,0.49970448,883.39124,0.96828634,883.78064,9145.468,883.8125,0.13560243,9146.997
V1_neurons__V1_neurons__chemical_synapse,35681037,49867,16297,190,8450.336,885.0774,8450.37,1,8449.123,30,8449.007,9144.735,2,0.64900935,9144.738,4,232,0.4717405,885.0671,0.06611629,884.993,9144.742,884.9891,0.2705939,9144.768
V1_neurons__V1_neurons__chemical_synapse,35681038,49867,16297,201,8450.922,885.3786,8450.941,0,8449.155,29,8449.049,9143.955,2,0.62488544,9144.678,4,232,0.4669948,885.3562,0.5283261,884.92346,9144.636,884.95013,0.11873086,9143.934
V1_neurons__V1_neurons__chemical_synapse,35681039,49867,16297,209,8465.196,896.6324,8465.232,10,8464.906,36,8464.824,9132.961,2,1.0565132,9133.14,4,235,0.5655462,896.6806,0.330154,896.8545,9133.102,896.8328,0.8709829,9132.939
V1_neurons__V1_neurons__chemical_synapse,35681040,49867,16297,210,8466.124,897.8164,8466.162,0,8464.377,35,8464.295,9132.644,2,0.24629727,9133.523,4,235,0.544477,897.86536,0.059738435,898.9669,9133.486,898.95624,0.073237024,9132.67
V1_neurons__V1_neurons__chemical_synapse,35681041,49867,16297,211,8466.051,897.8164,8466.092,0,8464.378,35,8464.295,9132.753,2,0.14558934,9133.523,4,235,0.544477,897.8653,0.059738435,898.9486,9133.488,898.9248,0.017648388,9132.755
V1_neurons__V1_neurons__chemical_synapse,35681042,49867,16297,243,8434.821,950.417,8434.826,6,8434.124,9,8434.069,9105.872,2,0.48176306,9106.999,3,156,0.38927317,950.3118,0.52244186,949.02026,9106.914,949.0106,0.44113377,9105.825
V1_neurons__V1_neurons__chemical_synapse,35681043,49867,16297,275,8445.725,949.13904,8445.753,3,8445.252,19,8445.178,9102.614,2,1.3025761,9101.808,3,157,0.74877083,949.19354,0.87056375,949.52704,9101.92,949.55365,0.2430305,9102.643
V1_neurons__V1_neurons__chemical_synapse,35681044,49867,16297,276,8440.559,949.3669,8440.557,5,8439.496,13,8439.412,9107.068,2,0.64983815,9105.598,3,157,0.48729068,949.31586,0.04226993,948.64594,9105.705,948.6499,0.85754555,9107.116
V1_neurons__V1_neurons__chemical_synapse,35681045,49867,16297,279,8450.887,907.2644,8450.851,3,8453.112,17,8453.204,9139.526,2,1.0222937,9140.037,4,235,0.28910515,907.2231,1.351818,906.21857,9140.017,906.19336,0.18489389,9139.508
V1_neurons__V1_neurons__chemical_synapse,35681046,49867,16297,279,8446.384,910.5153,8446.369,7,8446.869,10,8446.898,9144.533,2,2.2664187,9144.28,4,235,0.15629798,910.41833,0.43771684,908.7545,9144.295,908.70996,0.4570564,9144.542
V1_neurons__V1_neurons__chemical_synapse,35681047,49867,16297,279,8442.806,910.93134,8442.773,11,8443.494,2,8443.612,9148.489,2,1.1899426,9148.448,4,232,0.032127213,910.8712,0.06841117,910.56256,9148.451,910.53094,0.670095,9148.474
V1_neurons__V1_neurons__chemical_synapse,35681048,49867,16297,290,8446.977,946.632,8447.011,5,8446.87,18,8446.865,9156.645,2,0.63348913,9157.176,3,191,0.92789555,946.6832,0.7558954,946.8894,9157.051,946.9745,0.29561496,9156.478
V1_neurons__V1_neurons__chemical_synapse,35681049,49867,16297,307,8435.258,925.3288,8435.287,10,8434.11,27,8433.949,9115.575,2,2.3651955,9113.866,3,162,0.5152896,925.306,0.41814312,925.1384,9114.083,925.1331,0.6244037,9115.613
V1_neurons__V1_neurons__chemical_synapse,35681050,49867,16297,313,8402.455,931.9459,8402.452,14,8402.311,11,8402.267,9161.212,2,1.3870441,9161.137,3,181,0.31554627,931.80084,0.6388452,931.36237,9161.163,931.3347,0.8281776,9161.251
V1_neurons__V1_neurons__chemical_synapse,35681051,49867,16297,355,8391.535,951.8697,8391.5625,6,8390.255,28,8390.139,9122.466,2,1.1431195,9124.433,3,133,0.68085015,951.9063,0.75722736,952.32886,9124.272,952.3371,0.7344482,9122.428
V1_neurons__V1_neurons__chemical_synapse,35681052,49867,16297,360,8415.739,924.6867,8415.718,8,8416.024,2,8416.0625,9128.316,2,2.4560578,9127.316,3,150,0.0428106,924.4916,0.1890907,922.91907,9127.427,922.8977,0.9619239,9128.354
V1_neurons__V1_neurons__chemical_synapse,35681053,49867,16297,361,8414.892,924.9593,8414.852,0,8416.232,1,8416.435,9128.747,2,1.550797,9128.02,3,150,0.02997018,924.99756,0.80887103,925.2637,9128.118,925.24884,0.13418858,9128.768
V1_neurons__V1_neurons__chemical_synapse,35681054,49867,16297,362,8415.079,925.0471,8415.036,0,8416.368,1,8416.57,9129.016,2,1.6923308,9128.264,3,150,0.02551418,925.0915,0.5163006,925.4089,9128.36,925.3969,0.082590654,9129.033
V1_neurons__V1_neurons__chemical_synapse,35681055,49867,16297,362,8412.246,941.99225,8412.206,3,8412.502,3,8412.584,9132.981,2,2.321916,9133.436,3,138,0.064487845,941.843,0.68422145,941.3135,9133.334,941.3126,0.8944099,9132.956
V1_neurons__V1_neurons__chemical_synapse,35681056,49867,16297,366,8460.453,881.2778,8460.468,3,8460.593,15,8460.734,9155.559,2,1.0372572,9156.64,4,213,0.7099613,881.19354,0.6826048,881.0947,9156.073,881.07623,0.7465072,9155.518
V1_neurons__V1_neurons__chemical_synapse,35681057,49867,16297,367,8461.64,881.81085,8461.611,2,8463.332,4,8463.42,9155.471,2,1.2180978,9153.949,4,205,0.18237545,881.8479,0.3833717,882.55896,9154.024,882.5608,0.3825105,9155.509
V1_neurons__V1_neurons__chemical_synapse,35681058,49867,16297,368,8458.511,888.7926,8458.467,3,8459.819,7,8459.948,9151.137,2,0.0,9150.996,4,204,0.6430116,888.73846,0.846804,888.2163,9151.01,888.1989,0.44857708,9151.141
V1_neurons__V1_neurons__chemical_synapse,35681059,49867,16297,370,8466.081,894.32623,8465.99,0,8466.83,40,8466.878,9131.055,2,2.3596404,9132.311,4,235,0.6168881,894.28064,0.2739496,893.59546,9132.232,893.5147,0.038233023,9130.907
V1_neurons__V1_neurons__chemical_synapse,35681060,49867,16297,384,8458.225,890.13055,8458.221,1,8458.977,5,8459.02,9147.993,2,0.54938835,9150.484,4,204,0.49666873,890.11957,0.8038602,889.9199,9150.351,889.90826,0.14963117,9147.947
V1_neurons__V1_neurons__chemical_synapse,35681061,49867,16297,397,8461.02,886.9091,8460.993,1,8461.24,10,8461.336,9151.461,2,0.96569717,9151.411,4,204,0.8469666,886.80615,0.08838622,886.6295,9151.423,886.5951,0.11243183,9151.441
V1_neurons__V1_neurons__chemical_synapse,35681062,49867,16297,398,8470.652,891.2467,8470.59,2,8470.77,45,8470.85,9129.622,2,1.1640862,9129.797,4,235,0.70607644,891.2366,0.970772,891.21454,9129.734,891.2013,0.26843235,9129.57
V1_neurons__V1_neurons__chemical_synapse,35681063,49867,16297,399,8470.231,889.92523,8470.169,4,8471.853,48,8471.933,9128.034,2,0.31498682,9127.811,4,235,0.74697196,889.8624,0.94422346,888.56915,9127.821,888.51654,0.39662898,9128.026
V1_neurons__V1_neurons__chemical_synapse,35681064,49867,16297,420,8462.874,880.8036,8462.922,0,8461.436,16,8460.917,9157.36,2,1.4421356,9156.697,4,213,0.7325998,881.02527,0.27407947,881.62933,9156.869,881.6258,0.071194865,9157.364
V1_neurons__V1_neurons__chemical_synapse,35681065,49867,16297,424,8437.437,898.5965,8437.466,5,8437.0,42,8436.944,9172.602,2,0.12211227,9172.68,4,237,0.55224365,898.64594,0.7479546,899.00366,9172.67,899.03534,0.18155275,9172.622
V1_neurons__V1_neurons__chemical_synapse,35681066,49867,16297,434,8445.793,924.2853,8445.9,11,8444.657,42,8444.517,9105.871,2,1.0880748,9104.325,3,162,0.7857574,924.40784,0.78479344,925.31335,9104.514,925.398,0.73240745,9106.005
V1_neurons__V1_neurons__chemical_synapse,35681067,49867,16297,435,8434.137,924.87256,8434.066,10,8435.021,29,8435.157,9112.034,2,3.829486,9112.521,3,162,0.55037117,924.6482,0.22978117,923.182,9112.457,923.0668,0.43430197,9112.0
